id,user_id,text_id,start_offset,end_offset,path,phrase,tagset_id,tag_id
204693,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,675,680,מטפוריקה/סינקדוכה,כליות,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204694,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,623,632,מטפוריקה/מטפורה,כפפנו יצר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204695,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,495,518,מטפוריקה/מטפורה,"הוכינו בשוד ושוט לשון
",VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204696,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,529,538,מטפוריקה/מטונימיה,שפתי מרמה,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
204697,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,292,312,מטפוריקה/מטפורה,הראנו עורף ולא פנים ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204698,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,341,359,מטפוריקה/מטפורה,כתפנו משכמה תיפול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204699,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,171,179,כינוי/כינוי ציורי,יוצר עין,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204700,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,718,739,מטפוריקה/סינקדוכה,נמלאו מעינו חמס וגזול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204701,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,752,764,מטפוריקה/סינקדוכה,"מעי אוחילה ",VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204702,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,3,12,מטפוריקה/מטפורה,לראש תתנו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204703,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,478,488,מטפוריקה/מטונימיה,דרכנו לשון,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
204704,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,315,324,מטפוריקה/מטפורה,סררנו כתף,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204705,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,552,563,מטפוריקה/מטפורה,שפתי קמינו ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204706,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,326,334,כינוי/כינוי ציורי,חופף כתף,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204707,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,197,207,מטפוריקה/מטפורה,אין עיניים,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204708,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,828,838,מטפוריקה/מטונימיה,טמאינו ירך,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
204709,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,157,166,מטפוריקה/מטפורה,עין הרמנו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204710,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,844,854,מטפוריקה/מטונימיה, יוצאי ירך,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
204711,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,364,378,מטפוריקה/מטפורה,זרוע רמה בחרנו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204712,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,64,73,מטפוריקה/מטפורה,טעתה אוזן,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204713,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,580,590,כינוי/כינוי ציורי,בוחן לבבות,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204714,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,34,43,כינוי/כינוי ציורי,נכון בראש,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204715,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,768,777,מטפוריקה/מטפורה,סררנו ברך,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204716,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,262,273,מטפוריקה/מטפורה,הקשינו עורף,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204717,22,VC48-D_B46B7836-A61A-4D73-87DD-6E861DB530D4,389,412,מטפוריקה/מטפורה,אזרוענו וענו מקנה תשבר ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204718,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,355,363,מטפוריקה/מטפורה,ישא פניך,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204719,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,594,609,מטפוריקה/מטפורה,על משמרתם יעמדו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204720,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,449,452,כינוי/כינוי פשט,חלק,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204721,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,328,342,כינוי/כינוי ציורי,דילג מבתר לבתר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204722,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1188,1195,מטפוריקה/מטפורה,חית קנה,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204723,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,876,880,כינוי/כינוי פשט,טהור,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204724,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1536,1555,דימוי,ישימיני כחותם על לב,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_55563B09-0EA4-4413-B0A4-473046924505
204725,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1858,1869,מטפוריקה/מטפורה,עיניי למורי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204726,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1507,1529,מטפוריקה/מטפורה,דודי דופק על פתחי בקול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204727,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,974,986,מטפוריקה/סינקדוכה,יקרתי בעיניו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204728,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,518,521,מטפוריקה/מטפורה,זרע,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204729,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1133,1147,כינוי/כינוי ציורי,ארבעה ראשי נמר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204730,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,726,743,מטפוריקה/מטפורה,מלא כל הארץ כבודו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204731,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1087,1090,כינוי/כינוי ציורי,דוב,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204732,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1827,1844,מטפוריקה/מטפורה,יכנפו משמיעי קול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204733,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,274,290,דימוי,כעופר על הרי בתר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_55563B09-0EA4-4413-B0A4-473046924505
204734,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1208,1219,כינוי/כינוי פשט,מי לי בשמים,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204735,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1507,1510,כינוי/כינוי ציורי,דוד,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204736,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,399,407,כינוי/כינוי ציורי,שה מוריה,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204737,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,766,775,מטפוריקה/מטפורה,חיילי מים,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204738,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1320,1334,מטפוריקה/מטפורה, תור ישמיע קול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204739,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2081,2091,כינוי/כינוי ציורי,דמומי קול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204740,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1685,1706,מטפוריקה/מטפורה,פעה ממדבר צפור ממצרים,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204741,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,897,908,כינוי/כינוי ציורי,מעון הר מור,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204742,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2045,2053,מטפוריקה/מטפורה,נס בהרים,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204743,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1053,1074,דימוי,השמיע כארי וכנחש קול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_55563B09-0EA4-4413-B0A4-473046924505
204744,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,946,953,מטפוריקה/מטפורה,יום כסא,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204745,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,453,465,מטפוריקה/סינקדוכה,ידיים שעירות,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204746,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2131,2135,מטפוריקה/סינקדוכה,אוזן,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204747,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1338,1347,כינוי/כינוי ציורי,יודעי ספר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204748,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,87,100,מטפוריקה/מטפורה,אצפצף לו בקול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204749,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,118,126,מטפוריקה/מטפורה,שה פזורה,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204750,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1874,1877,כינוי/כינוי פשט,ציר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204751,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,236,243,מטפוריקה/מטפורה,הטה אזן,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204752,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2006,2016,מטפוריקה/מטפורה,צווחה מסלע,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204753,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,556,563,מטפוריקה/מטפורה,בני אמי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204754,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,228,235,מטפוריקה/מטפורה,חכי ערב,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204755,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2162,2170,כינוי/כינוי פשט,דת מורשה,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204756,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1604,1608,כינוי/כינוי ציורי,בנות,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204757,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1040,1045,מטפוריקה/מטפורה,שם כס,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204758,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,78,86,כינוי/כינוי פשט,מקדש מעט,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204759,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,55,61,כינוי/כינוי פשט,עדת אל,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204760,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1708,1730,מטפוריקה/מטפורה,יונה השמיעה מאשור קול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204761,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2363,2374,מטפוריקה/מטפורה,תרעם לבוזזי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204762,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2021,2029,כינוי/כינוי פשט,יבשי עצם,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204763,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,408,416,מטפוריקה/מטונימיה,אלם פיהו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
204764,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1460,1477,כינוי/כינוי ציורי,מקשיבי דממה וקול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204765,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2214,2226,כינוי/כינוי פשט,איש נבון דבר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204766,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2100,2102,מטפוריקה/סינקדוכה,לב,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_E78AC0F0-1025-4129-A345-A5355CE4C9E7
204767,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1348,1355,מטפוריקה/מטפורה,סתם קצי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204768,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1997,2005,מטפוריקה/מטפורה,רגש מקבר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204769,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1364,1368,כינוי/כינוי פשט,צופי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204770,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,197,205,מטפוריקה/מטפורה,ישאג קול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204771,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1747,1760,מטפוריקה/מטפורה,דרוש יונת אלם,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204772,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,928,939,כינוי/כינוי ציורי,ידידות שכנו,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204773,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2337,2348,מטפוריקה/מטפורה,הברקתה חצים,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204774,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1776,1789,מטפוריקה/מטפורה,שרוק למו בקול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204775,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,691,698,מטפוריקה/מטפורה,אשא קול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204776,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,168,173,כינוי/כינוי ציורי,גוזזי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204777,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,150,159,מטפוריקה/מטפורה,להרים קול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204778,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1248,1256,כינוי/כינוי פשט,שני ברזל,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204779,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1812,1822,דימוי,יעופו כנשר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_55563B09-0EA4-4413-B0A4-473046924505
204780,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,131,137,מטפוריקה/מטפורה,נגזזתי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204781,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1560,1581,מטפוריקה/מטפורה,תחת התפוח עוררני בקול,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204782,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,705,709,כינוי/כינוי ציורי,דודי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204783,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1732,1746,מטפוריקה/מטפורה,פקוד ציפור בית,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204784,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,2178,2184,מטפוריקה/מטפורה,עלפוני,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204785,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1482,1500,מטפוריקה/פרסוניפיקציה,שוש ישיש לבי בקרבי,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_C91F9785-8BC1-428A-B86B-B4F536709286
204786,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1265,1275,כינוי/כינוי פשט,רגל עב טיט,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0E667FDA-7960-46E3-B3FE-AC661D569246
204787,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,183,193,כינוי/כינוי ציורי,שומרה וצלה,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204788,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,426,439,כינוי/כינוי ציורי,לא שמעה בקול ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204789,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1198,1206,מטפוריקה/מטפורה, מכר ארץ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204790,22,VC48-D_50408AFB-9BA2-4FCD-BFA0-2021B580CE67,1922,1931,כינוי/כינוי ציורי,מליץ יושר,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
204791,22,VC48-D_C7700CEB-2F6E-41D0-8F35-D5D4568F0A23,990,1002,מטפוריקה/מטפורה,ידו בנו אבן ,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_2AB54B2D-9D10-4B5D-9E15-4A40CF3E710C
204792,22,VC48-D_C7700CEB-2F6E-41D0-8F35-D5D4568F0A23,503,512,מטפוריקה/מטונימיה,נקטיר ריח,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_A61BADE0-B9D0-49EC-AA54-B7FB040819DD
204793,22,VC48-D_C7700CEB-2F6E-41D0-8F35-D5D4568F0A23,962,971,כינוי/כינוי ציורי,מלואת אבן,VC48-T_F8901835-049E-4A88-AA83-F4D25746F5F0,VC48-CATMA_0C70F8A9-4166-4AB9-A04F-35BA23723A1E
